Département,Code Postal,Ville,Agence d'Intervention,Actif
39,39210,Frontenay,Marseile,Oui
39,39120,Gatey,Marseile,Oui
39,39350,Gendrey,Marseile,Oui
39,39240,Genod,Marseile,Oui
39,39110,Geraise,Marseile,Oui
39,39380,Germigney,Marseile,Oui
39,39570,Geruge,Marseile,Oui
39,39570,Gevingey,Marseile,Oui
39,39100,Gevry,Marseile,Oui
39,39320,Gigny,Marseile,Oui
39,39250,Gillois,Marseile,Oui
39,39190,Gizia,Marseile,Oui
39,39150,Grande-Rivière Château,Marseile,Oui
39,39600,Grange-de-Vaivre,Marseile,Oui
39,39320,Graye-et-Charnay,Marseile,Oui
39,39290,Gredisans,Marseile,Oui
39,39800,Grozon,Marseile,Oui
39,39130,Hautecour,Marseile,Oui
39,39120,Les Hays,Marseile,Oui
39,39110,Ivory,Marseile,Oui
39,39110,Ivrey,Marseile,Oui
39,39360,Jeurre,Marseile,Oui
39,39100,Jouhe,Marseile,Oui
39,39150,Lac-des-Rouges-Truites,Marseile,Oui
39,39210,Ladoye-sur-Seille,Marseile,Oui
39,39320,Montlainsia,Marseile,Oui
39,39310,Lajoux,Marseile,Oui
39,39310,Lamoura,Marseile,Oui
39,39300,Le Larderet,Marseile,Oui
39,39130,Largillay-Marsonnay,Marseile,Oui
39,39140,Larnaud,Marseile,Oui
39,39360,Larrivoire,Marseile,Oui
39,39300,Le Latet,Marseile,Oui
39,39250,La Latette,Marseile,Oui
39,01590,Lavancia-Epercy,Marseile,Oui
39,39700,Lavangeot,Marseile,Oui
39,39700,Lavans-lès-Dole,Marseile,Oui
39,39170,Lavans-lès-Saint-Claude,Marseile,Oui
39,39210,Lavigny,Marseile,Oui
39,39260,Lect,Marseile,Oui
39,39240,Valzin en Petite Montagne,Marseile,Oui
39,39110,Lemuy,Marseile,Oui
39,39300,Lent,Marseile,Oui
39,39170,Leschères,Marseile,Oui
39,39320,Loisia,Marseile,Oui
39,39230,Lombard,Marseile,Oui
39,39400,Longchaumois,Marseile,Oui
39,39250,Longcochon,Marseile,Oui
39,39120,Longwy-sur-le-Doubs,Marseile,Oui
39,39000,Lons-le-Saunier,Marseile,Oui
39,39300,Loulle,Marseile,Oui
39,39350,Louvatange,Marseile,Oui
39,39210,Le Louverot,Marseile,Oui
39,39380,La Loye,Marseile,Oui
39,39570,Macornay,Marseile,Oui
39,39260,Maisod,Marseile,Oui
39,39700,Malange,Marseile,Oui
39,39230,Mantry,Marseile,Oui
39,39240,Marigna-sur-Valouse,Marseile,Oui
39,39130,Marigny,Marseile,Oui
39,39270,Marnézia,Marseile,Oui
39,39110,Marnoz,Marseile,Oui
39,39210,La Marre,Marseile,Oui
39,39260,Martigna,Marseile,Oui
39,39600,Mathenay,Marseile,Oui
39,39190,Maynal,Marseile,Oui
39,39210,Menétru-le-Vignoble,Marseile,Oui
39,39130,Menétrux-en-Joux,Marseile,Oui
39,39290,Menotey,Marseile,Oui
39,39270,Mérona,Marseile,Oui
39,39600,Mesnay,Marseile,Oui
39,39130,Mesnois,Marseile,Oui
39,39570,Messia-sur-Sorne,Marseile,Oui
39,39260,Meussia,Marseile,Oui
39,39250,Mièges,Marseile,Oui
39,39800,Miéry,Marseile,Oui
39,39250,Mignovillard,Marseile,Oui
39,39260,Moirans-en-Montagne,Marseile,Oui
39,39570,Moiron,Marseile,Oui
39,39290,Moissey,Marseile,Oui
39,39800,Molain,Marseile,Oui
39,39600,Molamboz,Marseile,Oui
39,39500,Molay,Marseile,Oui
39,39360,Chassal-Molinges,Marseile,Oui
39,39230,Monay,Marseile,Oui
39,39320,Monnetay,Marseile,Oui
39,39300,Monnet-la-Ville,Marseile,Oui
39,39100,Monnières,Marseile,Oui
39,39160,Montagna-le-Reconduit,Marseile,Oui
39,39570,Montaigu,Marseile,Oui
39,39210,Montain,Marseile,Oui
39,39380,Montbarrey,Marseile,Oui
39,39260,Montcusel,Marseile,Oui
39,39700,Monteplain,Marseile,Oui
39,39320,Montfleur,Marseile,Oui
39,39800,Montholier,Marseile,Oui
39,39600,Montigny-lès-Arsures,Marseile,Oui
39,39300,Montigny-sur-l'Ain,Marseile,Oui
39,39110,Montmarlon,Marseile,Oui
39,39290,Montmirey-la-Ville,Marseile,Oui
39,39290,Montmirey-le-Château,Marseile,Oui
39,39570,Montmorot,Marseile,Oui
39,39320,Montrevel,Marseile,Oui
39,39300,Montrond,Marseile,Oui
39,39380,Mont-sous-Vaudrey,Marseile,Oui
39,39300,Mont-sur-Monnet,Marseile,Oui
39,39400,Morbier,Marseile,Oui
39,39400,Hauts de Bienne,Marseile,Oui
39,39330,Mouchard,Marseile,Oui
39,39250,Mournans-Charbonny,Marseile,Oui
39,39310,Les Moussières,Marseile,Oui
39,39270,Moutonne,Marseile,Oui
39,39300,Moutoux,Marseile,Oui
39,39290,Mutigney,Marseile,Oui
39,39160,Les Trois-Châteaux,Marseile,Oui
39,39140,Nance,Marseile,Oui
39,39270,Nancuise,Marseile,Oui
39,39300,Les Nans,Marseile,Oui
39,39120,Neublans-Abergement,Marseile,Oui
39,39800,Neuvilley,Marseile,Oui
39,39380,Nevy-lès-Dole,Marseile,Oui
39,39210,Nevy-sur-Seille,Marseile,Oui
39,39300,Ney,Marseile,Oui
39,39570,Nogna,Marseile,Oui
39,39250,Nozeroy,Marseile,Oui
39,39290,Offlanges,Marseile,Oui
39,39250,Onglières,Marseile,Oui
39,39270,Onoz,Marseile,Oui
39,39700,Orchamps,Marseile,Oui
39,39270,Orgelet,Marseile,Oui
39,39350,Ougney,Marseile,Oui
39,39380,Ounans,Marseile,Oui
39,39700,Our,Marseile,Oui
39,39800,Oussières,Marseile,Oui
39,39350,Pagney,Marseile,Oui
39,39330,Pagnoz,Marseile,Oui
39,39570,Pannessières,Marseile,Oui
39,39100,Parcey,Marseile,Oui
39,39300,Le Pasquier,Marseile,Oui
39,39230,Passenans,Marseile,Oui
39,39130,Patornay,Marseile,Oui
39,39290,Peintre,Marseile,Oui
39,39570,Perrigny,Marseile,Oui
39,39120,Peseux,Marseile,Oui
39,39370,La Pesse,Marseile,Oui
39,39120,Petit-Noir,Marseile,Oui
39,39800,Picarreau,Marseile,Oui
39,39300,Pillemoine,Marseile,Oui
39,39270,Pimorin,Marseile,Oui
39,39210,Le Pin,Marseile,Oui
39,39210,Plainoiseau,Marseile,Oui
39,39270,Plaisia,Marseile,Oui
39,39150,Les Planches-en-Montagne,Marseile,Oui
39,39600,Les Planches-près-Arbois,Marseile,Oui
39,39800,Plasne,Marseile,Oui
39,39250,Plénise,Marseile,Oui
39,39250,Plénisette,Marseile,Oui
39,39120,Pleure,Marseile,Oui
39,39700,Plumont,Marseile,Oui
39,39570,Poids-de-Fiole,Marseile,Oui
39,39290,Pointre,Marseile,Oui
39,39800,Poligny,Marseile,Oui
39,39130,Pont-de-Poitte,Marseile,Oui
39,39110,Pont-d'Héry,Marseile,Oui
39,39300,Pont-du-Navoy,Marseile,Oui
39,39600,Port-Lesney,Marseile,Oui
39,39220,Prémanon,Marseile,Oui
39,39270,Présilly,Marseile,Oui
39,39110,Pretin,Marseile,Oui
39,39570,Publy,Marseile,Oui
39,39600,Pupillin,Marseile,Oui
39,39570,Quintigny,Marseile,Oui
39,39120,Rahon,Marseile,Oui
39,39290,Rainans,Marseile,Oui
39,39700,Ranchot,Marseile,Oui
39,39700,Rans,Marseile,Oui
39,39170,Ravilloles,Marseile,Oui
39,39230,Recanoz,Marseile,Oui
39,39270,Reithouse,Marseile,Oui
39,39140,Relans,Marseile,Oui
39,39140,Les Repôts,Marseile,Oui
39,39570,Revigny,Marseile,Oui
39,39200,La Rixouse,Marseile,Oui
39,39250,Rix,Marseile,Oui
39,39700,Rochefort-sur-Nenon,Marseile,Oui
39,39360,Rogna,Marseile,Oui
39,39350,Romain,Marseile,Oui
39,39700,Romange,Marseile,Oui
39,39190,Rosay,Marseile,Oui
39,39190,Rotalier,Marseile,Oui
39,39270,Rothonay,Marseile,Oui
39,39350,Rouffange,Marseile,Oui
39,39220,Les Rousses,Marseile,Oui
39,39140,Ruffey-sur-Seille,Marseile,Oui
39,39230,Rye,Marseile,Oui
39,39130,Saffloz,Marseile,Oui
39,39190,Sainte-Agnès,Marseile,Oui
39,39160,Saint-Amour,Marseile,Oui
39,39410,Saint-Aubin,Marseile,Oui
39,39120,Saint-Baraing,Marseile,Oui
39,39200,Saint-Claude,Marseile,Oui
39,39600,Saint-Cyr-Montmalin,Marseile,Oui
39,39570,Saint-Didier,Marseile,Oui
39,39300,Saint-Germain-en-Montagne,Marseile,Oui
39,39320,Val Suran,Marseile,Oui
39,39230,Saint-Lamain,Marseile,Oui
39,39150,Saint-Laurent-en-Grandvaux,Marseile,Oui
39,39230,Saint-Lothain,Marseile,Oui
39,39120,Saint-Loup,Marseile,Oui
39,39170,Coteaux du Lizon,Marseile,Oui
39,39570,Saint-Maur,Marseile,Oui
39,39130,Saint-Maurice-Crillat,Marseile,Oui
39,39150,Saint-Pierre,Marseile,Oui
39,39110,Saint-Thiébaud,Marseile,Oui
39,39110,Saizenay,Marseile,Oui
39,39700,Salans,Marseile,Oui
39,39350,Saligney,Marseile,Oui
39,39110,Salins-les-Bains,Marseile,Oui
39,39100,Sampans,Marseile,Oui
39,39380,Santans,Marseile,Oui
39,39300,Sapois,Marseile,Oui
39,39270,Sarrogna,Marseile,Oui
39,39130,Saugeot,Marseile,Oui
39,39120,Séligney,Marseile,Oui
39,39230,Sellières,Marseile,Oui
39,39310,Septmoncel les Molunes,Marseile,Oui
39,39230,Sergenaux,Marseile,Oui
39,39120,Sergenon,Marseile,Oui
39,39700,Sermange,Marseile,Oui
39,39700,Serre-les-Moulières,Marseile,Oui
39,39300,Sirod,Marseile,Oui
39,39130,Songeson,Marseile,Oui
39,39130,Soucia,Marseile,Oui
39,39380,Souvans,Marseile,Oui
39,39300,Supt,Marseile,Oui
39,39300,Syam,Marseile,Oui
39,39120,Tassenières,Marseile,Oui
39,39500,Tavaux,Marseile,Oui
39,39350,Taxenne,Marseile,Oui
39,39290,Thervay,Marseile,Oui
39,39110,Thésy,Marseile,Oui
39,39240,Thoirette-Coisia,Marseile,Oui
39,39130,Thoiria,Marseile,Oui
39,39160,Thoissia,Marseile,Oui
39,39230,Toulouse-le-Château,Marseile,Oui
39,39270,La Tour-du-Meix,Marseile,Oui
39,39800,Tourmont,Marseile,Oui
39,39190,Trenal,Marseile,Oui
39,39130,Uxelles,Marseile,Oui
39,39600,Vadans,Marseile,Oui
39,39300,Valempoulières,Marseile,Oui
39,39300,Vannoz,Marseile,Oui
39,39300,Le Vaudioux,Marseile,Oui
39,39380,Vaudrey,Marseile,Oui
39,39360,Vaux-lès-Saint-Claude,Marseile,Oui
39,39800,Vaux-sur-Poligny,Marseile,Oui
39,39570,Verges,Marseile,Oui
39,39160,Véria,Marseile,Oui
39,39570,Vernantois,Marseile,Oui
39,39210,Le Vernois,Marseile,Oui
39,39300,Vers-en-Montagne,Marseile,Oui
39,39230,Vers-sous-Sellières,Marseile,Oui
39,39130,Vertamboz,Marseile,Oui
39,39240,Vescles,Marseile,Oui
39,39570,Vevy,Marseile,Oui
39,39380,La Vieille-Loye,Marseile,Oui
39,39200,Villard-Saint-Sauveur,Marseile,Oui
39,39260,Villards-d'Héria,Marseile,Oui
39,39600,Villeneuve-d'Aval,Marseile,Oui
39,39570,Villeneuve-sous-Pymont,Marseile,Oui
39,39800,Villerserine,Marseile,Oui
39,39600,Villers-Farlay,Marseile,Oui
39,39800,Villers-les-Bois,Marseile,Oui
39,39120,Villers-Robert,Marseile,Oui
39,39600,Villette-lès-Arbois,Marseile,Oui
39,39100,Villette-lès-Dole,Marseile,Oui
39,39140,Villevieux,Marseile,Oui
39,39230,Le Villey,Marseile,Oui
39,39190,Val-Sonnette,Marseile,Oui
39,39230,Vincent-Froideville,Marseile,Oui
39,39360,Viry,Marseile,Oui
39,39350,Vitreux,Marseile,Oui
39,39210,Voiteur,Marseile,Oui
39,39240,Vosbles-Valfin,Marseile,Oui
39,39700,Vriange,Marseile,Oui
39,39360,Vulvoz,Marseile,Oui
39,39110,Aresches,Marseile,Oui
40,40800,Aire-sur-l'Adour,Marseile,Oui
40,40330,Amou,Marseile,Oui
40,40990,Angoumé,Marseile,Oui
40,40150,Angresse,Marseile,Oui
40,40320,Arboucave,Marseile,Oui
40,40110,Arengosse,Marseile,Oui
40,40700,Argelos,Marseile,Oui
40,40430,Argelouse,Marseile,Oui
40,40330,Arsague,Marseile,Oui
40,40090,Artassenx,Marseile,Oui
40,40190,Arthez-d'Armagnac,Marseile,Oui
40,40120,Arue,Marseile,Oui
40,40310,Arx,Marseile,Oui
40,40700,Aubagnan,Marseile,Oui
40,40500,Audignon,Marseile,Oui
40,40400,Audon,Marseile,Oui
40,40200,Aureilhan,Marseile,Oui
40,40500,Aurice,Marseile,Oui
40,40140,Azur,Marseile,Oui
40,40320,Bahus-Soubiran,Marseile,Oui
40,40380,Baigts,Marseile,Oui
40,40500,Banos,Marseile,Oui
40,40090,Bascons,Marseile,Oui
40,40500,Bas-Mauco,Marseile,Oui
40,40700,Bassercles,Marseile,Oui
40,40360,Bastennes,Marseile,Oui
40,40320,Bats,Marseile,Oui
40,40310,Baudignan,Marseile,Oui
40,40400,Bégaar,Marseile,Oui
40,40410,Belhade,Marseile,Oui
40,40120,Bélis,Marseile,Oui
40,40300,Bélus,Marseile,Oui
40,40180,Bénesse-lès-Dax,Marseile,Oui
40,40230,Bénesse-Maremne,Marseile,Oui
40,40280,Benquet,Marseile,Oui
40,40250,Bergouey,Marseile,Oui
40,40240,Betbezer-d'Armagnac,Marseile,Oui
40,40370,Beylongue,Marseile,Oui
40,40700,Beyries,Marseile,Oui
40,40390,Biarrotte,Marseile,Oui
40,40170,Bias,Marseile,Oui
40,40390,Biaudos,Marseile,Oui
40,40600,Biscarrosse,Marseile,Oui
40,40330,Bonnegarde,Marseile,Oui
40,40270,Bordères-et-Lamensans,Marseile,Oui
40,40090,Bostens,Marseile,Oui
40,40090,Bougue,Marseile,Oui
40,40190,Bourdalat,Marseile,Oui
40,40120,Bourriot-Bergonce,Marseile,Oui
40,40330,Brassempouy,Marseile,Oui
40,40280,Bretagne-de-Marsan,Marseile,Oui
40,40420,Brocas,Marseile,Oui
40,40320,Buanes,Marseile,Oui
40,40120,Cachen,Marseile,Oui
40,40300,Cagnotte,Marseile,Oui
40,40430,Callen,Marseile,Oui
40,40090,Campagne,Marseile,Oui
40,40090,Campet-et-Lamolère,Marseile,Oui
40,40180,Candresse,Marseile,Oui
40,40090,Canenx-et-Réaut,Marseile,Oui
40,40130,Capbreton,Marseile,Oui
40,40400,Carcarès-Sainte-Croix,Marseile,Oui
40,40400,Carcen-Ponson,Marseile,Oui
40,40380,Cassen,Marseile,Oui
40,40700,Castaignos-Souslens,Marseile,Oui
40,40270,Castandet,Marseile,Oui
40,40360,Castelnau-Chalosse,Marseile,Oui
40,40320,Castelnau-Tursan,Marseile,Oui
40,40700,Castelner,Marseile,Oui
40,40330,Castel-Sarrazin,Marseile,Oui
40,40260,Castets,Marseile,Oui
40,40500,Cauna,Marseile,Oui
40,40300,Cauneille,Marseile,Oui
40,40250,Caupenne,Marseile,Oui
40,40700,Cazalis,Marseile,Oui
40,40270,Cazères-sur-l'Adour,Marseile,Oui
40,40090,Cère,Marseile,Oui
40,40320,Classun,Marseile,Oui
40,40320,Clèdes,Marseile,Oui
40,40180,Clermont,Marseile,Oui
40,40210,Commensacq,Marseile,Oui
40,40500,Coudures,Marseile,Oui
40,40240,Créon-d'Armagnac,Marseile,Oui
40,40100,Dax,Marseile,Oui
40,40700,Doazit,Marseile,Oui
40,40360,Donzacq,Marseile,Oui
40,40800,Duhort-Bachen,Marseile,Oui
40,40500,Dumes,Marseile,Oui
40,40310,Escalans,Marseile,Oui
40,40210,Escource,Marseile,Oui
40,40290,Estibeaux,Marseile,Oui
40,40240,Estigarde,Marseile,Oui
40,40320,Eugénie-les-Bains,Marseile,Oui
40,40500,Eyres-Moncube,Marseile,Oui
40,40500,Fargues,Marseile,Oui
40,40190,Le Frêche,Marseile,Oui
40,40350,Gaas,Marseile,Oui
40,40310,Gabarret,Marseile,Oui
40,40090,Gaillères,Marseile,Oui
40,40380,Gamarde-les-Bains,Marseile,Oui
40,40420,Garein,Marseile,Oui
40,40180,Garrey,Marseile,Oui
40,40160,Gastes,Marseile,Oui
40,40330,Gaujacq,Marseile,Oui
40,40320,Geaune,Marseile,Oui
40,40090,Geloux,Marseile,Oui
40,40380,Gibret,Marseile,Oui
40,40180,Goos,Marseile,Oui
40,40990,Gourbera,Marseile,Oui
40,40465,Gousse,Marseile,Oui
40,40400,Gouts,Marseile,Oui
40,40270,Grenade-sur-l'Adour,Marseile,Oui
40,40290,Habas,Marseile,Oui
40,40700,Hagetmau,Marseile,Oui
40,40300,Hastingues,Marseile,Oui
40,40250,Hauriet,Marseile,Oui
40,40280,Haut-Mauco,Marseile,Oui
40,40990,Herm,Marseile,Oui
40,40310,Herré,Marseile,Oui
40,40180,Heugas,Marseile,Oui
40,40180,Hinx,Marseile,Oui
40,40190,Hontanx,Marseile,Oui
40,40700,Horsarrieu,Marseile,Oui
40,40230,Josse,Marseile,Oui
40,40700,Labastide-Chalosse,Marseile,Oui
40,40240,Labastide-d'Armagnac,Marseile,Oui
40,40300,Labatut,Marseile,Oui
40,40530,Labenne,Marseile,Oui
40,40210,Labouheyre,Marseile,Oui
40,40420,Labrit,Marseile,Oui
40,40320,Lacajunte,Marseile,Oui
40,40120,Lacquy,Marseile,Oui
40,40700,Lacrabe,Marseile,Oui
40,40090,Laglorieuse,Marseile,Oui
40,40240,Lagrange,Marseile,Oui
40,40250,Lahosse,Marseile,Oui
40,40465,Laluque,Marseile,Oui
40,40250,Lamothe,Marseile,Oui
40,40250,Larbey,Marseile,Oui
40,40270,Larrivière-Saint-Savin,Marseile,Oui
40,40800,Latrille,Marseile,Oui
40,40250,Laurède,Marseile,Oui
40,40320,Lauret,Marseile,Oui
40,40120,Lencouacq,Marseile,Oui
40,40550,Léon,Marseile,Oui
40,40400,Lesgor,Marseile,Oui
40,40260,Lesperon,Marseile,Oui
40,40250,Le Leuy,Marseile,Oui
40,40170,Lévignacq,Marseile,Oui
40,40260,Linxe,Marseile,Oui
40,40410,Liposthey,Marseile,Oui
40,40170,Lit-et-Mixe,Marseile,Oui
40,40240,Losse,Marseile,Oui
40,40380,Louer,Marseile,Oui
40,40250,Lourquen,Marseile,Oui
40,40240,Lubbon,Marseile,Oui
40,40090,Lucbardez-et-Bargues,Marseile,Oui
40,40210,Lüe,Marseile,Oui
40,40120,Retjons,Marseile,Oui
40,40630,Luglon,Marseile,Oui
40,40270,Lussagnet,Marseile,Oui
40,40430,Luxey,Marseile,Oui
40,40140,Magescq,Marseile,Oui
40,40120,Maillas,Marseile,Oui
40,40120,Maillères,Marseile,Oui
40,40410,Mano,Marseile,Oui
40,40700,Mant,Marseile,Oui
40,40330,Marpaps,Marseile,Oui
40,40320,Mauries,Marseile,Oui
40,40270,Maurrin,Marseile,Oui
40,40240,Mauvezin-d'Armagnac,Marseile,Oui
40,40250,Maylis,Marseile,Oui
40,40090,Mazerolles,Marseile,Oui
40,40990,Mées,Marseile,Oui
40,40400,Meilhan,Marseile,Oui
40,40660,Messanges,Marseile,Oui
40,40170,Mézos,Marseile,Oui
40,40350,Mimbaste,Marseile,Oui
40,40200,Mimizan,Marseile,Oui
40,40320,Miramont-Sensacq,Marseile,Oui
40,40290,Misson,Marseile,Oui
40,40660,Moliets-et-Maa,Marseile,Oui
40,40700,Momuy,Marseile,Oui
40,40700,Monget,Marseile,Oui
40,40700,Monségur,Marseile,Oui
40,40500,Montaut,Marseile,Oui
40,40000,Mont-de-Marsan,Marseile,Oui
40,40190,Montégut,Marseile,Oui
40,40380,Montfort-en-Chalosse,Marseile,Oui
40,40500,Montgaillard,Marseile,Oui
40,40500,Montsoué,Marseile,Oui
40,40110,Morcenx-la-Nouvelle,Marseile,Oui
40,40700,Morganx,Marseile,Oui
40,40290,Mouscardès,Marseile,Oui
40,40410,Moustey,Marseile,Oui
40,40250,Mugron,Marseile,Oui
40,40180,Narrosse,Marseile,Oui
40,40330,Nassiet,Marseile,Oui
40,40250,Nerbis,Marseile,Oui
40,40380,Nousse,Marseile,Oui
40,40300,Oeyregave,Marseile,Oui
40,40180,Oeyreluy,Marseile,Oui
40,40380,Onard,Marseile,Oui
40,40440,Ondres,Marseile,Oui
40,40110,Onesse-Laharie,Marseile,Oui
40,40300,Orist,Marseile,Oui
40,40300,Orthevielle,Marseile,Oui
40,40230,Orx,Marseile,Oui
40,40290,Ossages,Marseile,Oui
40,40110,Ousse-Suzan,Marseile,Oui
40,40380,Ozourt,Marseile,Oui
40,40160,Parentis-en-Born,Marseile,Oui
40,40310,Parleboscq,Marseile,Oui
40,40320,Payros-Cazautets,Marseile,Oui
40,40320,Pécorade,Marseile,Oui
40,40190,Perquie,Marseile,Oui
40,40300,Pey,Marseile,Oui
40,40700,Peyre,Marseile,Oui
40,40300,Peyrehorade,Marseile,Oui
40,40320,Philondenx,Marseile,Oui
40,40320,Pimbo,Marseile,Oui
40,40410,Pissos,Marseile,Oui
40,40360,Pomarez,Marseile,Oui
40,40200,Pontenx-les-Forges,Marseile,Oui
40,40465,Pontonx-sur-l'Adour,Marseile,Oui
40,40300,Port-de-Lanne,Marseile,Oui
40,40700,Poudenx,Marseile,Oui
40,40350,Pouillon,Marseile,Oui
40,40120,Pouydesseaux,Marseile,Oui
40,40380,Poyanne,Marseile,Oui
40,40380,Poyartin,Marseile,Oui
40,40465,Préchacq-les-Bains,Marseile,Oui
40,40190,Pujo-le-Plan,Marseile,Oui
40,40320,Puyol-Cazalet,Marseile,Oui
40,40270,Renung,Marseile,Oui
40,40310,Rimbez-et-Baudiets,Marseile,Oui
40,40370,Rion-des-Landes,Marseile,Oui
40,40180,Rivière-Saas-et-Gourby,Marseile,Oui
40,40120,Roquefort,Marseile,Oui
40,40630,Sabres,Marseile,Oui
40,40800,Saint-Agnet,Marseile,Oui
40,40390,Saint-André-de-Seignanx,Marseile,Oui
40,40250,Saint-Aubin,Marseile,Oui
40,40090,Saint-Avit,Marseile,Oui
40,40390,Saint-Barthélemy,Marseile,Oui
40,40700,Sainte-Colombe,Marseile,Oui
40,40700,Saint-Cricq-Chalosse,Marseile,Oui
40,40300,Saint-Cricq-du-Gave,Marseile,Oui
40,40190,Saint-Cricq-Villeneuve,Marseile,Oui
40,40300,Saint-Étienne-d'Orthe,Marseile,Oui
40,40200,Sainte-Eulalie-en-Born,Marseile,Oui
40,40190,Sainte-Foy,Marseile,Oui
40,40190,Saint-Gein,Marseile,Oui
40,40380,Saint-Geours-d'Auribat,Marseile,Oui
40,40230,Saint-Geours-de-Maremne,Marseile,Oui
40,40120,Saint-Gor,Marseile,Oui
40,40380,Saint-Jean-de-Lier,Marseile,Oui
40,40230,Saint-Jean-de-Marsacq,Marseile,Oui
40,40240,Saint-Julien-d'Armagnac,Marseile,Oui
40,40170,Saint-Julien-en-Born,Marseile,Oui
40,40240,Saint-Justin,Marseile,Oui
40,40390,Saint-Laurent-de-Gosse,Marseile,Oui
40,40300,Saint-Lon-les-Mines,Marseile,Oui
40,40320,Saint-Loubouer,Marseile,Oui
40,40390,Sainte-Marie-de-Gosse,Marseile,Oui
40,40390,Saint-Martin-de-Hinx,Marseile,Oui
40,40390,Saint-Martin-de-Seignanx,Marseile,Oui
40,40090,Saint-Martin-d'Oney,Marseile,Oui
40,40270,Saint-Maurice-sur-Adour,Marseile,Oui
40,40550,Saint-Michel-Escalus,Marseile,Oui
40,40180,Saint-Pandelon,Marseile,Oui
40,40200,Saint-Paul-en-Born,Marseile,Oui
40,40990,Saint-Paul-lès-Dax,Marseile,Oui
40,40090,Saint-Perdon,Marseile,Oui
40,40280,Saint-Pierre-du-Mont,Marseile,Oui
40,40500,Saint-Sever,Marseile,Oui
40,40990,Saint-Vincent-de-Paul,Marseile,Oui
40,40230,Saint-Vincent-de-Tyrosse,Marseile,Oui
40,40400,Saint-Yaguen,Marseile,Oui
40,40320,Samadet,Marseile,Oui
40,40460,Sanguinet,Marseile,Oui
40,40120,Sarbazan,Marseile,Oui
40,40500,Sarraziet,Marseile,Oui
40,40800,Sarron,Marseile,Oui
40,40230,Saubion,Marseile,Oui
40,40230,Saubrigues,Marseile,Oui
40,40180,Saubusse,Marseile,Oui
40,40180,Saugnac-et-Cambran,Marseile,Oui
40,40410,Saugnac-et-Muret,Marseile,Oui
40,40510,Seignosse,Marseile,Oui
40,40420,Le Sen,Marseile,Oui
40,40700,Serres-Gaston,Marseile,Oui
40,40700,Serreslous-et-Arribans,Marseile,Oui
40,40180,Seyresse,Marseile,Oui
40,40180,Siest,Marseile,Oui
40,40210,Solférino,Marseile,Oui
40,40150,Soorts-Hossegor,Marseile,Oui
40,40320,Sorbets,Marseile,Oui
40,40300,Sorde-l'Abbaye,Marseile,Oui
40,40430,Sore,Marseile,Oui
40,40180,Sort-en-Chalosse,Marseile,Oui
40,40250,Souprosse,Marseile,Oui
40,40140,Soustons,Marseile,Oui
40,40260,Taller,Marseile,Oui
40,40220,Tarnos,Marseile,Oui
40,40400,Tartas,Marseile,Oui
40,40180,Tercis-les-Bains,Marseile,Oui
40,40990,Téthieu,Marseile,Oui
40,40360,Tilh,Marseile,Oui
40,40230,Tosse,Marseile,Oui
40,40250,Toulouzette,Marseile,Oui
40,40630,Trensacq,Marseile,Oui
40,40090,Uchacq-et-Parentis,Marseile,Oui
40,40320,Urgons,Marseile,Oui
40,40170,Uza,Marseile,Oui
40,40420,Vert,Marseile,Oui
40,40380,Vicq-d'Auribat,Marseile,Oui
40,40320,Vielle-Tursan,Marseile,Oui
40,40560,Vielle-Saint-Girons,Marseile,Oui
40,40240,Vielle-Soubiran,Marseile,Oui
40,40480,Vieux-Boucau-les-Bains,Marseile,Oui
40,40270,Le Vignau,Marseile,Oui
40,40110,Villenave,Marseile,Oui
40,40190,Villeneuve-de-Marsan,Marseile,Oui
40,40160,Ychoux,Marseile,Oui
40,40110,Ygos-Saint-Saturnin,Marseile,Oui
40,40180,Yzosse,Marseile,Oui
41,41310,Ambloy,Marseile,Oui
41,41400,Angé,Marseile,Oui
41,41100,Areines,Marseile,Oui
41,41800,Artins,Marseile,Oui
41,41240,Autainville,Marseile,Oui
41,41310,Authon,Marseile,Oui
41,41500,Avaray,Marseile,Oui
41,41330,Averdon,Marseile,Oui
41,41100,Azé,Marseile,Oui
41,41170,Baillou,Marseile,Oui
41,41250,Bauzy,Marseile,Oui
41,41170,Beauchêne,Marseile,Oui
41,41130,Billy,Marseile,Oui
41,41240,Binas,Marseile,Oui
41,41000,Blois,Marseile,Oui
41,41290,Boisseau,Marseile,Oui
41,41800,Bonneveau,Marseile,Oui
41,41270,Bouffry,Marseile,Oui
41,41270,Boursay,Marseile,Oui
41,41250,Bracieux,Marseile,Oui
41,41160,Brévainville,Marseile,Oui
41,41370,Briou,Marseile,Oui
41,41160,Busloup,Marseile,Oui
41,41120,Candé-sur-Beuvron,Marseile,Oui
41,41360,Cellé,Marseile,Oui
41,41120,Cellettes,Marseile,Oui
41,41120,Chailles,Marseile,Oui
41,41250,Chambord,Marseile,Oui
41,41330,Champigny-en-Beauce,Marseile,Oui
41,41600,Chaon,Marseile,Oui
41,41290,La Chapelle-Enchérie,Marseile,Oui
41,41320,La Chapelle-Montmartin,Marseile,Oui
41,41500,La Chapelle-Saint-Martin-en-Plaine,Marseile,Oui
41,41330,La Chapelle-Vendômoise,Marseile,Oui
41,41270,La Chapelle-Vicomtesse,Marseile,Oui
41,41110,Châteauvieux,Marseile,Oui
